num_pages,total_words,total_characters,avg_sentence_length,header_count,footer_count,table_count,image_count,signature_count,stamp_count,person_count,org_count,location_count,date_count,money_count,court_count,judge_count,law_count,case_number_count,aadhaar_count,pan_count,passport_count,driving_license_count,voter_id_count,email_count,phone_count,address_count,bank_account_count,credit_card_count,ifsc_count,upi_count,language_encoded,is_encrypted,has_digital_signature,has_producer,has_author,document_type_encoded,critical_count,high_count,medium_count,low_count,avg_confidence,max_confidence,pii_density,entity_density,risk_density,critical_ratio,avg_entities_per_page,avg_pii_per_page,doc_length_category,contains_gov_id,contains_financial_data,contains_legal_terms,contains_personal_data,document_type,sensitivity_label
2,251,1004,19.02,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,3,0.6957,0.815,7.9681,19.9203,19.9203,0.2,2.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,166,830,17.14,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,1,0.9143,0.9326,12.0482,18.0723,18.0723,0.3333,3.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,215,645,17.1,1,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,8,1,0,1,6,0.7205,0.7548,9.3023,37.2093,37.2093,0.125,8.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,2725,13625,23.97,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,1,8,1,0,2,3,0.9731,1.0,1.1009,2.2018,2.2018,0.1667,2.0,1.0,3,1,0,0,1,Passport Copy,Highly Confidential
2,233,1165,17.3,2,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1,0,0,3,0.9661,0.9764,4.2918,17.1674,17.1674,0.25,2.0,0.5,1,1,0,0,1,Passport Copy,Highly Confidential
1,12,72,12.56,1,0,0,2,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,6,0.6681,0.7091,166.6667,666.6667,666.6667,0.125,8.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,280,840,19.2,2,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,1,0,8,1,0,2,3,0.9476,1.0,10.7143,21.4286,21.4286,0.1667,6.0,3.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,229,916,17.93,1,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,8,1,0,1,4,0.9053,0.9755,8.7336,26.2009,26.2009,0.1667,6.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,170,1020,19.81,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,1,0,1,3,0.7959,0.9045,11.7647,29.4118,29.4118,0.2,2.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,166,996,22.27,1,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,2,0.7992,0.9138,12.0482,24.0964,24.0964,0.25,2.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,245,1225,21.0,1,1,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,8,1,0,2,3,0.9564,1.0,12.2449,24.4898,24.4898,0.1667,2.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,202,1010,10.91,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,1,0,0,4,0.97,1.0,4.9505,24.7525,24.7525,0.2,2.5,0.5,1,1,0,0,1,Passport Copy,Highly Confidential
2,42,210,18.68,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,8,1,0,1,4,0.8418,0.8768,47.619,142.8571,142.8571,0.1667,3.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,278,1390,20.94,1,0,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,1,8,1,0,2,5,0.7595,0.7852,10.7914,28.777,28.777,0.125,4.0,1.5,1,1,0,0,1,Passport Copy,Highly Confidential
2,185,370,16.13,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,4,0.9174,1.0,10.8108,32.4324,32.4324,0.1667,3.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,177,885,7.4,1,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,6,0.7557,0.8171,11.2994,45.1977,45.1977,0.125,4.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,1817,7268,20.4,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,2,0.9089,0.9661,1.1007,2.2014,2.2014,0.25,2.0,1.0,2,1,0,0,1,Passport Copy,Highly Confidential
1,253,1265,6.64,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,8,1,0,0,3,0.7369,0.7922,3.9526,15.8103,15.8103,0.25,4.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,123,615,15.35,2,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,8,1,0,2,4,0.6512,0.7102,24.3902,56.9106,56.9106,0.1429,7.0,3.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,163,652,14.34,1,0,0,1,1,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,6,0.7089,0.7589,12.2699,49.0798,49.0798,0.125,2.6667,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
4,182,546,18.14,1,0,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,5,0.868,0.8767,10.989,38.4615,38.4615,0.1429,1.75,0.5,1,1,0,0,1,Passport Copy,Highly Confidential
3,319,2233,17.55,1,0,0,1,2,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,8,1,0,1,5,0.6619,0.7852,6.2696,21.9436,21.9436,0.1429,2.3333,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
2,152,608,21.86,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,8,1,0,2,3,0.7595,0.8343,19.7368,39.4737,39.4737,0.1667,3.0,1.5,1,1,0,0,1,Passport Copy,Highly Confidential
1,103,515,16.53,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,2,0.8046,0.8729,19.4175,38.835,38.835,0.25,4.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,209,836,10.08,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,8,1,0,1,3,0.8976,0.94,9.5694,23.9234,23.9234,0.2,5.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,15,60,23.45,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,5,0.8293,0.8958,133.3333,466.6667,466.6667,0.1429,2.3333,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
3,199,995,17.45,2,0,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,8,0,0,2,5,0.7498,0.8474,10.0503,35.1759,35.1759,0.0,2.3333,0.6667,1,0,0,0,1,Passport Copy,Highly Confidential
2,277,1108,14.03,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,8,1,0,1,4,0.6587,0.7204,7.2202,21.6606,21.6606,0.1667,3.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,164,820,24.64,1,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,5,0.9,0.9252,12.1951,42.6829,42.6829,0.1429,2.3333,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
2,335,1675,23.5,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,4,0.7124,0.7155,5.9701,17.9104,17.9104,0.1667,3.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,402,2412,17.27,0,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8,1,0,0,6,0.947,0.9928,2.4876,17.4129,17.4129,0.1429,7.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,144,864,19.02,1,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,6,0.8452,0.9634,13.8889,55.5556,55.5556,0.125,4.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,201,804,23.21,1,0,0,1,2,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,5,0.9018,1.0,9.9502,34.8259,34.8259,0.1429,3.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,164,656,10.6,1,0,0,2,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,3,0.903,1.0,12.1951,30.4878,30.4878,0.2,2.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,92,460,11.07,1,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,1,0,1,3,0.9634,0.9693,21.7391,54.3478,54.3478,0.2,1.6667,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
4,42,210,23.96,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,8,1,0,0,4,0.7564,0.824,23.8095,119.0476,119.0476,0.2,1.25,0.25,1,1,0,0,1,Passport Copy,Highly Confidential
1,65,325,27.52,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,8,1,0,1,4,0.855,0.9994,30.7692,92.3077,92.3077,0.1667,6.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
4,118,590,11.79,1,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,0,0,1,4,0.9599,1.0,8.4746,42.3729,42.3729,0.0,1.25,0.25,1,0,0,0,1,Passport Copy,Highly Confidential
3,256,768,8.76,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,8,1,0,1,4,0.6838,0.7683,7.8125,23.4375,23.4375,0.1667,2.0,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
2,176,1056,18.47,1,0,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,5,0.7503,0.8112,11.3636,39.7727,39.7727,0.1429,3.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,222,888,12.26,1,0,0,1,1,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,5,0.7669,0.8389,9.009,31.5315,31.5315,0.1429,7.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,239,1434,22.03,1,0,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,8,1,0,1,5,0.763,0.7861,8.3682,29.2887,29.2887,0.1429,2.3333,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
3,123,738,21.74,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,2,0,1,4,0.9744,1.0,24.3902,56.9106,56.9106,0.2857,2.3333,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
4,143,572,26.23,2,0,0,2,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,1,0,0,4,0.8296,0.97,6.993,34.965,34.965,0.2,1.25,0.25,1,1,0,0,1,Passport Copy,Highly Confidential
3,355,1420,17.5,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,2,0,1,4,0.7329,0.789,8.4507,19.7183,19.7183,0.2857,2.3333,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,188,1316,23.41,1,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,3,0.7061,0.8408,10.6383,26.5957,26.5957,0.2,5.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,216,1080,22.12,1,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,5,0.9541,1.0,9.2593,32.4074,32.4074,0.1429,7.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,165,825,19.11,1,0,0,2,2,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,5,0.7207,0.796,12.1212,42.4242,42.4242,0.1429,7.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
5,281,843,18.81,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,8,1,0,1,3,0.7405,0.8597,7.1174,17.7936,17.7936,0.2,1.0,0.4,1,1,0,0,1,Passport Copy,Highly Confidential
2,327,1308,16.6,0,1,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,0,0,1,4,0.957,1.0,3.0581,15.2905,15.2905,0.0,2.5,0.5,1,0,0,0,1,Passport Copy,Highly Confidential
1,251,753,15.13,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,5,0.9031,1.0,7.9681,27.8884,27.8884,0.1429,7.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
5,201,804,13.64,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,3,0.9442,0.9928,9.9502,24.8756,24.8756,0.2,1.0,0.4,1,1,0,0,1,Passport Copy,Highly Confidential
2,205,1230,29.6,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,2,0,1,4,0.7636,0.9104,14.6341,34.1463,34.1463,0.2857,3.5,1.5,1,1,0,0,1,Passport Copy,Highly Confidential
1,266,1330,24.93,1,0,0,2,2,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,8,1,0,0,5,0.8684,1.0,3.7594,22.5564,22.5564,0.1667,6.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,121,363,20.57,1,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,8,1,0,0,5,0.7899,0.8679,8.2645,49.5868,49.5868,0.1667,6.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,194,776,19.97,1,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,2,0,1,3,0.6965,0.7303,15.4639,30.9278,30.9278,0.3333,6.0,3.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,191,955,10.22,1,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,3,0.6891,0.7229,10.4712,26.178,26.178,0.2,1.6667,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
3,378,1890,15.23,1,0,0,1,1,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,8,0,0,2,6,0.7899,0.8277,5.291,21.164,21.164,0.0,2.6667,0.6667,1,0,0,0,1,Passport Copy,Highly Confidential
1,352,1056,15.65,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,3,0.6994,0.8399,5.6818,14.2045,14.2045,0.2,5.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,184,920,23.83,1,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,3,0.9683,1.0,10.8696,27.1739,27.1739,0.2,2.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,234,936,25.34,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,3,0.7064,0.8207,8.547,21.3675,21.3675,0.2,2.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,91,455,21.84,1,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,1,1,1,8,1,0,2,5,0.9729,1.0,32.967,87.9121,87.9121,0.125,4.0,1.5,1,1,0,0,1,Passport Copy,Highly Confidential
2,248,744,21.8,1,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,8,1,0,1,6,0.8236,0.9255,8.0645,32.2581,32.2581,0.125,4.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,115,690,6.95,2,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,1,8,1,0,2,5,0.6508,0.6645,26.087,69.5652,69.5652,0.125,8.0,3.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,217,868,19.52,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,4,0.725,0.7269,9.2166,27.6498,27.6498,0.1667,6.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,78,312,13.36,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,5,0.7868,0.8044,25.641,89.7436,89.7436,0.1429,7.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,303,1818,12.89,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,8,0,0,2,4,0.7937,0.8705,6.6007,19.802,19.802,0.0,6.0,2.0,1,0,0,0,1,Passport Copy,Highly Confidential
1,128,512,13.13,1,0,0,2,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,8,1,0,1,5,0.7288,0.8538,15.625,54.6875,54.6875,0.1429,7.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,125,625,16.8,1,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,2,0,1,6,0.7438,0.7696,24.0,72.0,72.0,0.2222,9.0,3.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,370,1480,18.18,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,2,0,1,4,0.791,0.9107,8.1081,18.9189,18.9189,0.2857,3.5,1.5,1,1,0,0,1,Passport Copy,Highly Confidential
1,78,468,22.4,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,4,0.9149,1.0,25.641,76.9231,76.9231,0.1667,6.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,133,665,15.04,1,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,0,0,1,3,0.9042,0.9108,7.5188,30.0752,30.0752,0.0,2.0,0.5,1,0,0,0,1,Passport Copy,Highly Confidential
1,262,1048,11.6,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,2,0.8456,0.9927,7.6336,15.2672,15.2672,0.25,4.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,272,1632,17.09,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,3,0.6908,0.8298,7.3529,18.3824,18.3824,0.2,2.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,211,844,19.13,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,8,1,0,0,3,0.8857,0.8957,4.7393,18.9573,18.9573,0.25,4.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,352,1408,19.08,1,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,5,0.7434,0.815,5.6818,19.8864,19.8864,0.1429,3.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,230,1150,15.34,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,3,0.776,0.7783,8.6957,21.7391,21.7391,0.2,2.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,101,404,6.0,1,0,0,1,2,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,5,0.8677,0.9245,19.802,69.3069,69.3069,0.1429,3.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,185,925,20.68,1,0,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,2,0,1,4,0.7332,0.758,16.2162,37.8378,37.8378,0.2857,2.3333,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,130,650,11.42,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,4,0.7224,0.8514,15.3846,46.1538,46.1538,0.1667,3.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,217,868,16.52,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,4,0.737,0.8087,9.2166,27.6498,27.6498,0.1667,2.0,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
2,265,1325,13.79,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,8,1,0,1,3,0.9504,1.0,7.5472,18.8679,18.8679,0.2,2.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,199,796,20.62,1,0,0,1,2,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,8,1,0,0,4,0.6768,0.7262,5.0251,25.1256,25.1256,0.2,2.5,0.5,1,1,0,0,1,Passport Copy,Highly Confidential
2,206,824,21.59,1,0,0,0,1,0,1,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,3,0,1,4,0.6647,0.7213,19.4175,38.835,38.835,0.375,4.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,233,932,22.21,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8,1,0,0,3,0.7905,0.8266,4.2918,17.1674,17.1674,0.25,2.0,0.5,1,1,0,0,1,Passport Copy,Highly Confidential
1,51,204,14.3,0,0,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,1,0,8,1,0,2,5,0.8139,0.82,58.8235,156.8627,156.8627,0.125,8.0,3.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,143,572,11.42,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,8,1,0,1,4,0.6741,0.8195,13.986,41.958,41.958,0.1667,3.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,82,492,22.84,1,0,0,1,1,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,8,1,0,0,5,0.7443,0.7987,12.1951,73.1707,73.1707,0.1667,6.0,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
1,295,1180,18.52,1,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,4,0.6762,0.7868,6.7797,20.339,20.339,0.1667,6.0,2.0,1,1,0,0,1,Passport Copy,Highly Confidential
2,13,65,28.65,1,0,0,1,2,0,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,8,1,0,1,7,0.7547,0.8909,153.8462,692.3077,692.3077,0.1111,4.5,1.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,198,594,19.82,2,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,8,1,0,1,4,0.8719,0.9511,10.101,30.303,30.303,0.1667,2.0,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
1,112,560,20.71,1,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,8,1,0,2,6,0.8352,0.9169,26.7857,80.3571,80.3571,0.1111,9.0,3.0,1,1,0,0,1,Passport Copy,Highly Confidential
3,241,1205,14.05,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,1,0,1,4,0.9749,1.0,8.2988,24.8963,24.8963,0.1667,2.0,0.6667,1,1,0,0,1,Passport Copy,Highly Confidential
